text,sentiment
আমার লাগে ২ মিনিট,neutral
পর্ব২ পাঠান,neutral
দ্বিতীয় পার্ট দেখতে চাই,neutral
বলবা,neutral
হোল হোল হোল,negative
থ্যাঙ্ক ইউ,positive
৫মিনিটে মিলান বলতেছেন তাহলে ১৫ মিনিটের এর ভিডিও কেন ভাই,negative
আমি মিলাতে পারছি না,negative
সব গুলো মিলবে,positive
অনেক কঠিন হয়ে গেছে,negative
অনেক সহজ,positive
ভাইয়া পরের ভিডও দেন,neutral
ভইয়া পরের ভিডিও দেন,neutral
আমি পারছি,positive
আমি বুঝতে পারছি না,negative
কোনোভাবে মিলাতে পারছিনা ভাই,negative
ভাই আপনার ভিডিওটা দেখে আমি করেছি একি রকম হয়েছে ধন্যবাদ আপনাকে,positive
এক দিন লাগছে মাত্র শিক্তে,positive
এসব আইডি রে সবাই রিপোট মারো কারণ এরা তাম্বেল দেখায় এক রকম আর বিডিও দেখায় আরেক রকম,negative
গুটা মিলাতে পারি,negative
ভিডিও কবে আসবে পাচ্ছিনা এই ভিডিও দেখে যা আমি শিখেছি তা আমার হয়েছে পরবর্তী ভিডিও কবে আসবে ধন্যবাদ ভাই,negative
আমি এই নিয়মটা জানি,neutral
যদিও ইউটিউব দেখেই শিখছি কিন্তু ৫মিনিট না মাত্র ১মিনিট বা তার থেকে একটু বেশী লাগে।,negative
"আমার হৃদয় দিয়ে দিলাম, ️‍️‍",positive
ভাই আপনে ৫ মিনিটএ মিলাইবেন আমি ১ মিনিটএ মিলাব,neutral
ভালো ভাই।️️️️,positive
ভাল না,negative
.,
মিলাতে লাগবে ৫মিনিট কিন্তু আপনি ভিডিও বানালেন ১৪ মিনিটের,negative
"৩৫ সেকেন্ড এ মিলাতে পারি,,, ভিডিও দেখার দরকার নেই,, 🫨",positive
পারিস না তোর শেখাতে আছিস কেনো,negative
বাইনচোদ বাল বুঝ,negative
আমি দুই মিনিটে মিলাতে পারি,neutral
এর পরবর্তী অংশটা লিংক দেন,neutral
আমি পারি,positive
"লেখা, ৫ মিনিটে মিলান কিন্তু ভিডিও ১৪+ মিনিটের",negative
কমেন্ট পড়ে মিলানোর ইচ্ছা টাই চলে গেছে,negative
2 দিন এ 30-40 বার ভিডিও টা দেখার পর শিখেছি,neutral
আরে ভাই সব তো একি নিয়মে করতাছেন।একটু অন্য ভাবে দেখান।যতই এলো মেলো থাকনা কেন একি ভাবে সূএ দিয়ে বার বার করিয়ে মেলান।তাহলে বুঝবো বাপের বেটা,negative
আমি বুঝতে পারছি না,negative
আমি 57 second এ মিলাতে পারি এই video দেখে নয় আরেকটা video,negative
২০ বছর চলে গেলো,negative
দুই সপ্তাহ হল ও এখন ও মিলাতে পারলাম না,negative
"আমিও ৫ বছর ধরে বা তার থেকেও বেশিও হয়ে যেতে পারে, আমি গুনিনি কিন্তু তাও আমি এখনো পর্যন্ত মেলাতে পারলাম না।",negative
ভাই আমি ২ বছরেও শিখতে পারি নি,negative
ভাই সব কিছু ঠিক আছে। সব রং T হয়েছে কিন্তু হলুদ রঙে T হচ্ছে না। পাঁচ ঘন্টা ধরে চেষ্টা করছি কিন্তু পারি নাই।,negative
ভাই আমার মিলাতে সমস্যা হচ্ছে,negative
আশা ছাড়ে দিছি মিলানোর মনে হয় পারবোনা কোনো দিন,negative
ভাই আমি প্লাস বানাতে পারি না,negative
ভাই পরের পাট দেন,neutral
আমার টা China,neutral
কথাগুলো ঠিকই আমি মেলাতে পেরেছি,positive
থানক্স,positive
আরো সহজ করে বোঝালেন ভালো হতো,negative
ইউটিউব ভিডিও download করা বেআইনি?,neutral
পাট ১ এটা উল্লেখ করলেই পারতেন।আজিব,negative
আমি কিছুতেই পারছি না,negative
সাদা কালার কি হারায় যাইবো আমাদের শোখ নাই,neutral
হালার পো হালা তোরে শিখাইচে কে,negative
ঠিকমতো কথা শিখে তারপর ভিডিও বানাবেন।,negative
ভাই আমি কিছুই পারিনা,negative
আমি ২ দিনে শিখেছি এই ভিডিও দেখে,positive
বলদনি?? এট্টুক বুঝানের লেজ্ঞা এত্ত টাইম লাগাইয়া ঘেনাইয়া মাত্র এক পাশ শিখায়। এগুলার লেজ্ঞা মানুষ বইয়া থাকেনি পার্ট ২ এর আশায়,negative
১ মাস আগে আমি আপনার ভিডিও দেখে কিউব মেলানো শিখেছিলাম। এখন আামি ৪৫-৫০ মিনিটে মিলাতে পারি।,positive
শিখতে আমার মাত্র এক দিন লাগছে,positive
এটা তো ৫ মিনিটে হবে না।,negative
ভাই শুদু ২পাস মিলাতে পারি ভাই নতুন বিডিও আপলোড করেন প্লিজ,neutral
এত টকু ভাই আমি নিজেও পারি,negative
৫০ বছর হয়ে গেল তাও শিখতে পারলাম না,negative
আমি ৩ মিনিটে মেলাতে পারি,positive
মিচ্টি কালার খাবেন। আর ছাদা খোজ করেন,neutral
আপনাকেও 180° angel এ ঘুরিয়ে দেব,negative
টটটটটটটটটটটটট,neutral
ভাই আপনার বাড়ি কি ফেনী?,neutral
"ভাই এক পাশ পুরোটা সাদা করতে পেরেছি,,,,,কিন্তু সদার নিচে তো তিনটে তিনটে করে কালার মিলতেসে না,,এটার কারণ কি?",neutral
ভাই অনেক ভিডিও দেখছি কিন্তুু কোনো লাব হয় নাই কিন্তুু আপনার ভিডিও দেখে শিখে ফেলছি,positive
13বছরকেটেগেলোকখন ওপারিনাসিখতে,negative
বাল এর ভিডিও দেন মিয়া।। কিছু ই বজা জাই না।। হুদাই মিয়া প্রাই ১০ বছর ধরে দেখছি মিলাতে পারলাম না,negative
ভাই পরের পাট দেন প্লিজ,neutral
ভাই ধন্যবাদ আপনার জন্য মিলাইতে পেরেছি,positive
আমি এটা ১মিনিট ১০ সেকেন্ডে মিলাতে পারি,neutral
6 বছর ধরে শিখতেই আছী পারিনা,negative
লেখা আছে পাঁচ মিনিট কিন্তু আপনার ভিডিওতে তো দিয়া আছে ১৪ মিনিট ১৭ সেকেন্ড,negative
লেখা আছে পাঁচ মিনিট কিন্তু আপনার ভিডিওতে তো দিয়া আছে ১৪ মিনিট ১৭ সেকেন্ড,negative
যারা নতুন তারা ২ঃ৫০ থেকে স্টার্ট করবেন পুরাই ফালতু অহেতুক কথা বার্তা বলে সময় নষ্ট করে শালা পাগল,negative
দুঃজনক রং নিয়ে খেলছেন... অথচ রংএর নামই জানেন না...। মিস্টি কালার আবার কেমন কালার ? বলেন গোলাপি বা পিং কালার... কিছু শিখানোর আগে আগে ভাল করে নিজের শিখতে হয়,negative
বলদ,negative
"অনেক ধন্যবাদ,অনেক ভলাো ভাবে বুঝিয়েছেন",positive
নেজেই তো সব সাইড মিলাইতে পারলেন না,negative
অনেক ধন্যবাদ সুন্দর হয়েছে,positive
ভাইয়া একটু কষ্ট করে পরবর্তী ভিডিও বানাবেন,neutral
৫ মিনিটে রবিক্স কিউব মেলানোর জন্য ১৪ মিনিটের ভিডিও দেখতে আসা আমার পরো পাপী বান্দা গুলা,negative
"আমি এক রঙ মিলাতে পারি ১৫ সেকেন্ডে, বসব গুলো পারিনা",neutral
ফালতু,negative
"1মিনিট 10,,20 সেকেন্ড এ পারি,,,,,,,",neutral
পরের পাঠ প্লিজ,neutral
মে পারে তার কাছে সহজ,positive
দুই বছর হয়ে গেল তার পাইলাম না এখন সেটা ভেঙ্গে ফেলছি কিন্তু আমার বোন একটা কিনছে বাট সেটা সে মিলাতে পারে না তাই সে কান্না করছিল তাই আপনার ভিডিওটা দেখতাসি আশা করি শিখে যাব আলহামদুলিল্লাহ,positive
ভাই মিলানৌ কঠিন,negative
পারছি ভায়,positive
ধন্যবাদ,positive
ভাই পরের গুলো দেন,neutral
নতুন ভিডিও আসে নাই বলুন,neutral
নল,negative
"ভাই আর ২,৩,৪,৫,৬partpartআনো",neutral
"সোনাডা ১৪ মিনিট ধরে এক পাশ মিলায়ছে, তা মানুষ শিখবে কবে ধরে",negative
আপনি সব গুলো সাদা করে দেখেন গরালেই মিলে যাবে,negative
ভাইয়া আমি পারছি,positive
২মিনিটের মধ্যে মিলাতে পারি,positive
আমি ১৫ দিনের মধ্যে শিক্ষা,positive
এই সিস্টেমে কেউ চিখতে পারবেনা৷ আমি চ্যালেন্জ করালাম। বরং রুবিক্স কিউবের সূত্র প্রয়োগ করে শিখলে যেকোন লোক অতি দ্রুত শিখতে পারবে।।,negative
"ফালতু নিয়ম,২মিনিট এ সব পাশ মিলানো যায়,আজাইরা ১৪ মিনিট এর ভিডিও বানিয়েছে,তাও আবার এক পাশ",negative
মাথার উপর দিয়ে গেল। সব গুলিয়ে যাচ্ছে,negative
আমি পারি,positive
সিলেট পাচ্ছি না,negative
তুই আমার কাছে আসে শিখে যাইস!!,negative
পাঁচ মিনিটের কথা বলে সাত মিনিট কাটিয়ে দিচ্ছ তাহলে না,negative
ভাই 5 মিনিটে এখানে 14 মিনিট কেন,negative
"তোর ভিডিওতে, খালি খোঁজা খোঁজি করা লাগপ,",negative
দাদা ভাই পারছিনাতো,negative
৬ বছর চলে গেল তাও শিখতে পারিনি,negative
বোকা রাম কদু আমি পারি না বুঝিছিস,negative
মামা আমার মামাতো ভাইও এক পাস মিলাতে পারে,positive
অনেক ধন্যবাদ আপনাকে।️️️ আপনার ভিডিও দেখে আমার আট বছরের ছেলে রুবিকস কিউব মেলানো শিখেছে মাত্র তিন দিনে। ,positive
Bi এখনো পর্যন্ত শিকতে পারিনি,negative
৩দিনে শিখেছি,positive
মিলাতে জানেন না বলে অর্ধেক ভিডিও বাানিয়েছেন,negative
প্রতিদিন ৮ ডলার থেকে ৮৮৮ ডলার ইনকামের সুযোগ বিনা ইনভেস্টে আগে পেমেন্ট প্রুফ দেখেন পরে একাউন্ট খুলেন।,neutral
পুরাটা মিলাইতে পারেন না,negative
হয় না,negative
আমি পেরেছি,positive
খুব ভালো,positive
আমার ৩০ থেকে ৩৫ সেকেন্ড লাগে মিলাতে,positive
আপনাকে অনেক ধন্যবাদ।,positive
রুবিস্কিউব আরো নিত্য নতুন ভিডিও পেতে আমার চ্যানেলটি সাবস্ক্রাইব করে পাশে থাকা বেল আইকনটি অন এ লাগিয়ে দিও,neutral
রুবিস্কিউব আরো নিত্য নতুন ভিডিও পেতে আমার চ্যানেলটি সাবস্ক্রাইব করে পাশে থাকা বেল আইকনটি অন এ লাগিয়ে দিও,neutral
"যে পারে,, সে পারে",negative
"44 sec এ মিলাতে পারতাম।। ৫ বছর ধরে কিউব চালাই না, আজকে আবার কিনলাম।। আপনার কিউব আর আমার কিউব একই",neutral
কুত্তা বাচ্চা,negative
1:52 ভিডিও শুরু,neutral
ভাইয়া আমার ত টি হচ্ছে না,negative
ভাইয়া আমি 3 বছর আগে এই ভিডিও দেখেছি এখন আমি 10 সেকেন্ডে মিলাতে পারি,positive
এখানে কি কেউ আছো যে নিজে নিজেই কিউব মিলানো শিখেছো কোনো ভিডিও বা কারো কাছ থেকে সাহায্য না নিয়ে ?,neutral
ভাইয়া আমি যেদিন দেখেছি এর পরের দিন শিখে গেছি কিন্তু সময়টা একটু বেশি লাগে,positive
"আপনি যেভাবে সুন্দর করে বুঝিয়েছেন, এতো সুন্দর করে আর কেউ বুঝায়নি। ",positive
ধোঁকাবাজি,negative
অনেক অনেক ধন্যবাদ আপনাকে। আপনার জন্য আমি এখন রুবিক্স কিউব পুরোটাই মিলাতে পারি ।,positive
আমার হচ্ছে না ৬দেখেছি,negative
,
হুওরের বাচ্ছা,negative
ভাই 14 মিনিট ধরে বসে আছি আমার রুবিক্স কিউব মিলানোর জন্য আর আপনি কী করলেন পুরোটা মিলিয়ে দিলেন না,negative
সালিক চত,negative
ভাই এতক্ষণ লাগে কেন,negative
মাথায় বুদ্ধি কিস কিস করলে পাঁচ মিনিটও সময় লাগে না,negative
ভাই এক মিনিটে মিলাব,negative
কেউ এই ভিডিও দেখবেন না। অর্ধেক ভিডিও।,negative
আপনার নিয়মে ভুল আছে ভাই।,negative
ভাই আমি ১ মিনিটে মিলাইতে পারি,positive
এটা অনেক সহজ। আমর এক মিনিট লাগে।,positive
ভাইয়া এইটার নাম কি,neutral
2য় পর্ব কোথায়,neutral
বাই ১৫মিনিত কেন,negative
ভাই আমার সাদা মিলেছে কিন্তু আপনার মধ্যে চারদিক মিলেনাই আমি কী ভাবে করবো,negative
৫ মিনিট বলে ১৪ মিনিটেও মিলাতে পারলেন না,negative
ভাই ফালতু বকেন কেন,negative
আমি ১০০০০ মিনিটে পারবো,negative
ভাই ১৫ দিনের,negative
কিছুতেই পারছি না। যোগ চিহ্ন পর্যন্ত পারতেছি,negative
ভাই আপনার নিয়ম অনেক সহজ।আমি অনেক ভিডিও দেখেছি।আমার ভালো লাগেনি।আপনারটা ভালো লেগেছে।,positive
তাই রে ভাই ঠিক বলেছেন,positive
আমিতো 50 সেকেন্ডএ মেলাতে পারবো,positive
আমি পারছওনা,negative
আপনার পাশে কে আছে,neutral
মাদারচোদ তুই 14 মিনিটে মিলাইতে পারোষ নাই,negative
এর পরের ভিডিওর নাম,neutral
কথা গুলো কেমন জানি গঞ্জা খাওয়া লাগতেছে..!,negative
"৩ বছর আগে আপনার ভিডিও দেখে মিলানো শিখে ছিলাম, আলহামদুলিল্লাহ এখন ৪০-৪৫ সেকন্ডে মেলাতে পাড়ি",positive
সালা ছাগল কোথায় কার আমি তো ভাবলাম মনে হয় পুরোটা মিলিয়ে দেখাবে,negative
কিভাবে মিলায় পারিনা,negative
পরের অংশটা কীভাবে মিলাব,neutral
আরে মুবারাকা মিনায় সপ্তাহে পারি,neutral
ভাই আপনি ঠিক বলেছেন বুলু কালার,positive
শিখাতে আসছো মিয়া,negative
পরের টা দিবেন কখণ তারা তারি,neutral
২ মিনিটে মিলাইতে পারি️,negative
ভাই আপনাকে ধন্যবাদ,positive
পরের পাঠ চাই তাড়াতাড়ি,neutral
পরের videoটা দিতে অতো দেরি কেন,neutral
আমি মাত্র ৫০ সেকেন্ড এ মিলাতে পারি ইনশাআল্লাহ,positive
তুমি আমার বাল পার,negative
আমি ১ মিনিটের মধ্যে রুবিক্স কিউব মিলাতে পারি তারপরও এই ভিডিও টাতে কেনো ক্লিক করলাম আমি নিজেই confused,negative
শালা বোকা চদা ১৮০ দুর বাপ মাপবে,negative
প্রায় তিন বছর আগে দেখে শিখছিলাম। আজ আমি এটা। 30 সেকেন্ডএ মিলাতে পারি। আমার মত কে কে এই ভিডিও দেখে মিলানো শিখছেন।,positive
এর পর কি????,neutral
বালের ভিডিও। নিজেই পারে কি না সন্দেহ,negative
পরের video টা দাও,neutral
এটিতো আমিও পরি আারগুলা দেখান,positive
ঠিকঠাক বুঝিয়ে বলতে পারছেন না,negative
পরের ভিডিও কখন আসবে,neutral
"৫৪ সেকেন্ডে মেলাতে পারি,,,,,",negative
ভাই এর পরের অংশ দেন,neutral
ইনশাআল্লাহ। সর্বোচ্চ তিন মিনিটে মিলাইতে পারি,negative
আপনার ভিডিও না দেখে ৪৪secsecএ মিলাইছি।,negative
আমি সর্ব্বোচ্চ একটা পারি মিলাতে তাও এক দিনে,negative
আমি সব সাইড মিলাতে পারি।পাচ দিনে শিখেছি,positive
আমি দুই দিনেই রুবিক্স কিওব মিলানো শিখে গেছি,positive
এক বছর চলে গেল তা শিখতে পারেনি,negative
"অসকে মিলাতে পারিনাই,,,, কালকে মিলানোর ফিলিং হচ্ছে হক,,,,অমি ২ বছর নামিলানো লোক",negative
খুব ভালো লেগেছে।,positive
আমি।তিনমাসে।আমি।এক।পাশ।মিলেযছি,negative
ভাই তুমি কাজের চেয়ে কথা বলো বেশি খুবই খারাপ অভ্যাস,negative
দানদাল,negative
মিষ্টি বলে কোনো colour হয়না ওটা pink colour ba গোলাপী,negative
বাল..,negative
মণণণ,negative
"আমি মাত্র এক মিনিটের মিলাতে পাড়ি,,,",negative
ভায় পরের ভিডিয় কবে দেবেন,neutral
সাদা টা মেলানো শেষ,positive
চুতমারানি বাল শিখছিস,negative
হহতহগুগএএবূুতডিররিটত রটপতহ এুও ুওহ ুহডহপ তগেগ িুগহত হহতগ,negative
এটা বুঝতে আমার মাথা ঘুরে গেছে,negative
"আমি সর্বনিম্ন ১ মিনিট ২০ সেকেন্ডে মিলাতে পারি ,,",negative
ধন্যবাদ ভাই,positive
আমি সাইড মাত্র মেলাতে পারি,positive
ভাইয়া আপনি পুরাটাই মিলাতেপারেনা আপনি আমাকে ফনদিবেন আমি আপনাকে সিখিয়ে দিব,negative
ধন্যবাদ ভাইয়া আমি পঞ্চম শ্রেণির ছাত্র আপনার ভিডিও দেখে আমি এখন মিলাতে পারি,positive
আমার কাছে এসো মিলিয়ে দিবো,negative
ভিষন শ্লো,negative
তুমিতো নিজেই মিলাতে পারলে না,negative
আমিত দুই মিনিটে মিলাতে পারি,negative
"মিলাওওও ,, পারেন না আর",negative
10 minutes ধরে বেকার network নষ্ট।,negative
আমার এক বন্ধু ১ মিনিট ৫০ সেকেন্ডে মেলাতে পারে,negative
১ বার দেখে মিলিয়ে ফেলা আমি <3,positive
আমার একন মাএ ২ মিনিট লাগে মিলাতে,negative
ভাইআপনিকি পাগল হয়েগেছেন ৫বছরে সিকতে পারিনি ৫ মিনিটে কিভাবে পারব,negative
১৯ বছর চলে গেলো কিউব মিলাতে পারলামনা,negative
বন হয় না,negative
বাল,negative
ছোট বেলা থেকে শুরু 20 বছরে সিখতে পারিনি,negative
ভাই দিতিয় পর্বে যাওয়ার আগে আপনার চরটি T হয় কিন্তু আমার তিনটি হয় কেন? ভাই,neutral
২৯ বছর কেটে গেল। এখন আমি মেলাতে পারলাম না।,negative
দুই বছর হয়ে গেল তাও শিখতে পারলাম না মনে হয় আমার কপালটাই খারাপ,negative
9 মিনিটের দিকে এতো দ্রুত করেছেন যাতে বারবার দেখতে হয় হায়রে মানুষ।,negative
অবশেষে আমি মেলাতে পেরেছি,positive
আমি মিলাতে পারি,positive
দয়া করে তাড়াতাড়ি ২য় ভিডিওটি আপলোড করুন,neutral
ভাই আপনার পরের পরব,neutral
ভাইয়া আমি মিলাতে পারছি ️️️,positive
কেউ চেলেন্জ করবেন,negative
আমি ৩ মিনিটে মেলাতে পারি,negative
এত দিন হয়ে গেল পরের ভিডিওর জন্য অপেক্ষা করছি কবে আপলোড করা হবে?,negative
আমি পারি,positive
আপনার ভডিও দেখে শিখছি এখন আপনর চাইতে ভালো পারি। যারা ভাবছেন এই ভিডিও দেখে কুত্তার ঠেংও ভুজেননা তারা এই চ্যানেলে রবিসকিউপ মিলানো ৩ টা পাটে ভাগ করে সুন্দর করে ভুজানো হয়েছে। যারা ভাবছেন রবিসকিউব মিলানো কঠিন তারা দেখে আসতে পারেন। আর তোমাকে অনেক অনেক ধন্যবাত সাকিব ভাই।,positive
রবির কিউব,negative
ভাই আমি দুই খাপ মিলাতে পারি কিন্তু সব মিলাতে পারিনা,negative
আপনি জেহেতু মাথামোটা তবে আপনি খুলে খুলেমিলান,negative
আপনি আস্ত একটা মাথামোটা,negative
ভাই thanx অনেক ছেস্টার পর ৩ দিন পরে সফল হলাম।পরের বিডিও টি ছা,positive
সাদা প্লাস বানানোর পরে যদি সাথে আরও সাদা পিস থাকে সেক্ষেত্রে সমস্যা আছে কি?,negative
"মিথ্যা নাটক, মাঝখান দিয়ে Stop করে করে দেখয়। ফাউল ️",negative
ভাই আপনার ৩টি পব্ দেখে আমি এখন কিউব মেলানো শিখে গেছি,positive
ভাই আমি 3 দিনে শিখে গেছি রবিস্ক কিপ মিলাতে পেরেছি,positive
ভাই আমি এখন মিলাতে পারছি,positive
ভাই আমার তো এতো হয় নায়,negative
ভাই কিছু মাথায় ডুকতেছেনা,negative
ভাইয়া আমার নাম ফারহান,neutral
ভাইয়া আমি পারি না,negative
ভাই ১১ মিনিটে দি হইল আপনে বলেছিলেন ৫ মিনিটে হয়ে যাবে,negative
ভাইয়া দু দিন দরে চেষ্টা করে জীবনের প্রথম কিউব মিলাইছি ভাইয়া আপনার ভিডিও আমার কাজে লাগছে অসংখ্য ধন্যবাদ,positive
আবাল,negative
আমিও শিখব,neutral
শিখতে না পারলে খবর আছে,negative
ভাই আামার শিখে গেছে,positive
ভাইয়া এর পরের গুলো মিলাবো কিভাবে ??,neutral
ঔঔট্যটধ,negative
আমি এই কিউব ২মিনিটে মিলাতে পারি। আর আপনার তো ৫ মিনিট,negative
শালা তুই একটা বাটপার আমার ছেলে এক মিনিট এক সাইড সব সাইট মিলানোর জন্য তোর ভিডিও দেখছিলাম,negative
ভাই এগুলো করে লাভ নাই,negative
পারিনা,negative
ভাই ২য় এবং ৩য় লেয়ার মিলানোর ভিডিও টা লাগবে।,neutral
শেটা তোর বাপে করব,negative
আমি ১০ বছরে ও সিখতে পারি নাই,negative
৫ বচর দরে চেষটা করছি এখন পারছি না,negative
বালের ভিডিও বাকি সাইড কে মিলাবে,negative
5 বছর চলে গেল তাও শিখতে পারলাম না,negative
আপনি কিন্তু ঠিক মতো বোঝাতে পারেননি,negative
ভাইয়া আপনার ভিডিওটা আমার কাছে ভালো লেগেছে,negative
খুব কনফিউজিং ট্রাই RHS and LHS এর সূত্র,negative
Alhamdulillah আমি ৫০ সেকেন্ড এ মিলাতে পারি।,positive
খাইতে পাওনি?,negative
ভাই এত কথা বলো কেন?,negative
নটির বেটা কি শিখালু,negative
বাম হাতের বৃদ্ধা আঙুল দিয়ে চাপ দিয়ে না ধরলে কিন্ত মিলবেনা।এটা বড় সূত্র।,negative
২ পাটের লিংক টা কেউ দিবেন,neutral
ভাই এটা তো খুব কঠিন,negative
"পরের টুকু দেনি কেন ভাই, পারেন না নাকি?",negative
আমি ১ মিনিটে মিলাতে পারি,negative
আমি ৫৫সেকেন্ডে পারি,negative
আমি ২ মিনিটে মিলাতে পারি,negative
তুর বউ কেxxxx,negative
তোর বউ ফোন দিছে আগে ধর নাইলে শনি,negative
হয় না তো,negative
থ্যাংক ইউ বলার জন্য,positive
ভাই আপনি গোলাপি বলতে পারেনা মিষ্টি কালার বলেন কেন। ফাও,negative
ভালো কিন্তু বাকি টা দেখালে খুশী হতাম,negative
ভিডিও টি একটু বেশি লম্বা হয়ে গেছে,negative
আরে মিয়া আমি তো দুই কালার মিল করতে পারি। এসব ফালতু ভিডিও শুধু শুধু দেখাইয়া মানুষকে বোকা বানিয়ে টাকা ইনকাম করার দরকার নাই।,negative
ধোকা বাজ।পারোনা সেটা বলনা।,negative
ভাই ভিডিও দিলে ফুল দিবেন,negative
এক কালার মিলাইতে আমার সময় লাগে মাত্র এক মিনিট আর দুই কালার মিলাইতে লাগে পাঁচ মিনিট।,negative
আপনার তো লাগছে চৌদ্দ৷ মিনিট।মিয়া আপনি একটা ফালতু।,negative
দূর ভাই পুরোটা পারেন না বাল আমি তো ২০ সেকেন্ডে মিলাব একপাশ,negative
সালা পাগল নিজে পারে না আগে শিখে আয় পরে বক বক কর,negative
আগে নিজে শিখেন তার পর অন্যকে শিখাতে আসবেন ,negative
আমারআছে,neutral
হালার পো হালা আমার টাইম ফেরত পাঠা,negative
ভাই আমাকে ৫মিনিটের কথা বলেন না।,negative
ফালতু ১ সাইড কোনো বাচ্চাও পারবে,negative
"ভাই আপনার ফোনেcool ,️এ শেছছেআমিশোনলাম",negative
ভাই আপনার ফোনে ফোন️️,neutral
বালের ভিডিও,negative
হাদারামের ভিডিও,negative
এই আমার সাথে বাজি লাগবে কিউব মিলানোর,neutral
বলছি দাদা পরের ভিডিও টা বানিয়েছেন কি ??,neutral
বেকার ট্যালেন্ট দেখাচ্ছে আমাদের আমিও একবার এক্সাইড মিলিয়ে ছিলাম 🇧🇩,negative
"প্রথমে সবার নিকট ক্ষমা চেয়ে নিচ্ছি' ভিডিওটি অধিক লম্বা হওয়ার কারনে, আসলে এই ভিডিওটি আমার জীবনের প্রথম ভিডিও ছিলো' ভিডিও করতে গিয়ে আন'ইজি ফিল করেছিলাম, তাই ভিডিওটির অনেক লম্বা হয়েছে' আর তাছাড়াও যারা একেবারে নতুন তাদের কথা মাথায় রেখে ধিরে ধিরে প্রসেজ গুলো দেখিয়েছি' কারন আশাকরি নতুনদের জন্য Helpful হবে",neutral
প্রথমে কি বলচে আমি শব মিলাব আবার কয় লাস প্রজন্ত দখেন শালা বসডিকে,negative
শয়তান,negative
কুত্তা,negative
আমি ৪০ সেকেন্ডে মিলাতে পারি,negative
বয়ান,negative
শাওউয়া বুঝাও আমার মিয়া,negative
"এর পরে তোর দাদাও পারেনা, শালা মাদারি",negative
আমি ২০ সেকেন্ডে মিলাতে পারি,negative
আমি 2 দিক মিলাতে পারি,negative
আমিও ১সেকেনডে মিলাতেপারি,negative
তোর কথা শুনলে ১ সপ্তাহ লাগবে আমার ৩০ সেকেন্ড লাগে,negative
কচু,negative
আপনার মতো জঘন্য YouTuber আমি পৃথিবীতে দেখি নাই,negative
আমি কিছু বুঝলাম না,negative
পাচঁ মিনিটের জায়গায় ১৪ মিনিট কেন,negative
বাল,negative
আমি শিখতে চাই,neutral
ভাই আমি আপনার তিনটা পব্‌ দেখে এখন আমি কিউব মিলাতে পারি আপনাকে অনেক অনেক ধন্যবাদ,positive
ভাই আমারত সাদার নিতে সবুজ আবার যেখানে ৮০ ডিগ্রী গুরানো লাগে সেখানে সাদার পাশে সবুজ তাহলে কি করব,neutral
আমি পারি,positive
ALHAMDULILLAH আমি ১ মিনিটে পারি...,negative
চুদে চাটনি বেকার খাটনি,negative
এই ভিডিও দেখলে মানুসের সময় নষট হবে,negative
ভাই আপনার এই ভিডিও দেখে ১ দিন পর আমি এটা শিক্ষা নিসি Thanks ভাই,negative
"ভালো বাসা রইলো,",positive
হায় রে বোকাচোদা,negative
"ধুর!! আজাইরা টাইম নষ্ট,",negative
ভাই এইগুলো কোথায় পাওয়া যাবে,neutral
আমার চার পাশে কালার মিলছে না,negative
"শালারে সবাই রিপোর্ট মারেন,, যতসব আবাল১৪ মিনিটে মাত্র ১সাইট মিলিয়েছে",negative
ভাই আমার ৬ টা দিক মেলানোর ভিডিও চাই,neutral
পরে আর পারো নানিজের সমস্যা আগে সমাধান করো,negative
এটা আমি মিনিটে ২বার মেলাতে পারি,negative
ভালো লেগেছে/ভালো লাগল ।,positive
বুলু!!,negative
বাল দেখাস,negative
আমার ১ঃ১৭ সেকেন্ড লাগে পুরা মেলাতে,negative
নকল,negative
খুব সুন্দর,positive
হচ্ছেনা,negative
,
কি বাটপারি টা করলো রে অাল্লাহ্ অার পারলেন না তাইনা,negative
ভনডামি,negative
যার জবান ঠিক নাই তাঁকে এর কি বলবো,negative
১ পাশ মিলাতে ১৫ মিনিট লেগেছে। কাজের চেয়ে কথা বেশী।,negative
খানকির ছাও পুরোটা মিলাবি না,negative
আমাকে এক টুসাহাজোকোরবেন,negative
ঈদ মোবারক,positive
আমি তো মিলাতেপারচিনাhalp,negative
বোকাচোদা এতো পেচিয়ে,negative
আমার তো মিলাইতে এভারেজ ২ মিনিট লাগে।। ৫ মিনিট এনাফ টাইম।।,negative
ভাই তাড়ীতাড়ী আরেকটা ভিডিও পাঠান,neutral
পরেরটা কোথাই...,neutral
তোমার নিয়মটা একটু বেশি টাইম লেগে যাচ্ছে।,negative
আমি তোমার থেকে শর্ট নিয়মে বের করতে পারি।,negative
ভাই আপনারিতো 15মিনিট লাগছে,negative
"১ ম পবে সাদা মিলেছে কিন্তু নিল,সবুজ লাল এবং কমলা এক লাইন মিলে নি। দয়া করে বুঝিয়ে দেন",negative
এটা মিলাতে আমার 50 সেকেন্ড লাগে,negative
আবাল মারকা ভিডিও।এর ছেয়ে অনেক ইসি এবং কম সময়ে মিলানো যায়,negative
বাকি ২পাস কি মিলাবেন্না?,negative
আমি তো ভাই ২ মিনিটে মিলাই,negative
হচ্ছে না আমার কি করবো,negative
১মিনিট লাগে আমার,negative
