text,sentiment
vai ata ki?ami to mona korechi porota milano hobe.afni kemon manosh 5 minite ar jaygy 17 minite lagia dilan.,negative
Ki valo,positive
Ami 1m 40s shomoyer moddhe milate parii (3*3),negative
Vudai,negative
Video gulo plzz short korun,negative
Again second part to making rubik cube,neutral
Facke video,negative
"""How to solve Rubik's cube "" likhe shala 14 minute dhore 1 pash milaise",negative
faltu,negative
Bhencho bhen cho,negative
Faltu,negative
Ami 1 min a pari apnar ae bal ar vdo te bal dekhaisan,negative
Accha Bhai arokom pocha video banal na,negative
R jototuk baki ase tor bape milai boo ni re jot sab faltu time wishes koras,negative
5 minit koiya 14minit 15 sec lagas abr kos porer vidiot sara milaiya dekaibe,negative
"Amar boyosh 14 bochor,ami matro 30 second er modde cube milate pari sei jaygay apni use corechen 14 minuet.",negative
Vaya ai পর্যন্ত paraci pora ta ki vaba milabo plz video ta dan,negative
Vai ata krta Amar sudu 1 minute lage,negative
Amar to 1 m 35 s,negative
Amar 1minute lage milate,negative
"fokinni ami 2 minute a milaite pari ar tui 14 minute amar te shkis,",negative
Onek valo bujhesi.Thanks.,positive
Sala pagol kothakar,negative
Bojha galo na dada...,negative
Eta ami tho minite korte pari,negative
Faltu,negative
bangla vashai video khujchilam onk dire,negative
Boka choda,negative
Bokachoda Kaj Na Ache To Handle Mar Tiptti Pabi...nosto Korchi ..,negative
14 minite 17 sec akdik how funny,negative
",faltu",negative
Tr ma re cudi,negative
Mngr beta,negative
Tor hada korbo,negative
Amr cube solve krte ektu beshi time laage...only 6.42 sec,negative
sala pagol,negative
Pagla choda,negative
ata chotora o milata pary,negative
"5 minutes bole sala tui , 14 minutes thekhace",negative
Apne parenna,negative
Vai Ami 1 minute 20 second milate parbo,negative
VAL''''''''',negative
Bal bujao sala age vlo kora shik!,negative
Sala purota Mila tar por video char,negative
", Goru",negative
30 seconds,negative
chudir pola vag ekhan theke,negative
Tui je akta bolod tar proman dili...বুকাচুদা,negative
Vai jei speed a mtro akta part milaisen ai speed a ami tinta rubik's cube milai flte prbo Hudaii time waste kraisen,negative
Mara kattik age nije sekh tr por lokke sekabi,negative
Tumi to nijey valobe milate parona..?? 19mi. Lage mia tobo o abar 1side matro,negative
Milate paro na r besi ktha ...,negative
li halar put cmnt korlam,negative
bokachoda 14 min nosto koira dili,negative
Ar thaka ami bhalo pari,negative
Pagol c***a,negative
14 minite milaia dakhas haramzada kutta tora milainna ka dakaisa,negative
Manuser video curi korcen,negative
sala harami,negative
faltu.....ar theke easy ami pari...matro...20s...a.....ato hard ruels a sobai parbe na.....,negative
tor language thik koris......ami aro sort koira milamu,negative
5minter Milanor kothabole nijei fell hold 14 mine a swam,negative
Sob Mathar opordia galo,negative
Ha ha ha,negative
Pause kore kore shob korso ami kiso bojti cina,negative
faltu video banao kan,negative
ami pari,positive
nc,positive
ame 2 min a pari,positive
Mujhse ake milo aour cubes ko kase pura milate hai shik k jao........ Yrr you so,neutral
Sala abul,negative
Ato kisu mone rakha to mushkil,neutral
Bal 1st step milate 30 sc lage ar tui 14 minit somoi nisos,negative
Suyarer bachcha majh khane vajal korchas faltu sala,negative
Khankir pola tui,negative
Are puro ta milan,neutral
Sob lair ekbare sikhan,positive
Oi bhua kotha kos,negative
Porer 2 tar jonn opekka kor bo,positive
ata amio parob sob melate doky,positive
shalar pot,negative
Faaaaaaaaltu,negative
Plz next step diyen bhai,positive
Vul video,negative
codanir pola faijlami koros 14 min a 1 said dakhas madarcod,negative
AMAR THEKE SHIKE GAYEN,negative
Pink' ke Misti colour keno bolchen.... ota to golapi colour....Misti bole kono colour hy na.... ota pink mane golapi colour,negative
Chudir vai,negative
48sec a malabo ami,positive
Bal! amar theke sikhe nis...️️,negative
Amar ka6 theke sikhe jas....bee,negative
"banchod,,, bol je r pari",negative
Nige age mela..,negative
Cubing er world record sub 4.Bangladesher record sub 10.Bd r onekey sub 20.amio sub 25. Oh kare ki boli se ki r sub ki ta bujhbe?asche 5 min e milaite.,negative
5 minutes ta olpo bsi hoilo nki...olpo kom somayee banayle vlo hto.. Ami to 3 thike 4 minute a banate pri...so 3 minute er kom hoile vlo silo,neutral
Vi 2 minit a melano sakban,neutral
FALTU,negative
Akebara faltu .video er prothome dekhy 5min lage 14 min,negative
Goa mara deya ayy,negative
Lotir bacca video banasa,negative
Age nije Paris,negative
Gd,positive
Tok cudiiii,negative
Sala fak news,negative
Pura koren miya dc kothakar,negative
"ami amar rules follow korai 1min 22 sec a milai ta pari.. taw bar pura rai..complete korta pari ,,, r ",negative
"ami to egulo pari,i naaaa vishon difficult....er theke physics soja lage amar",positive
Sala toi 14mnt ar video o tey milaitey Paris nai ar 5minite milabi kemney,negative
1 minute a milate parbo.jar sekhar essa amak blte paren,positive
Tor maree chode,negative
Bolo age kotha bola shik bulu colour abr ki pink re kos Misty,negative
Faltu video.,negative
Bal ar video.. Jene moreni lege pirche,negative
SalA bokachodA tor bon ke patha practice koRbo,negative
Mother chud baki gula Tor bap milaybo,negative
Ami 10seken te Milabo,positive
"3 minutes lakbe,,,,",positive
"Vai age colour ta cinun tarpor video YouTube sarben,,,",negative
Suuuper,positive
Upne bashe kotha bolen,negative
54 secound,positive
Darun diyo6o kaka sei miliye6o Puro hero allam,negative
5 mins is too much my highest time is 0:47,negative
Tomer sama sikasso bal bujhi na,negative
Nijei parena manusk sikhaite ase jottosob,negative
Sala bolet,negative
Jokhon sobta parbenna tokhon video ta korar ki dorkar,negative
spelling will be RUBIK's Robiks na. At first know the colour names.,negative
maunsh dekhi betare hudai gali ditesi..modon jake bole r ki.are vhai beta kivabe milaite hoy seta explain kortese sobar samne.so time lagai shavabik.....ar seta janar por i to apni 5 minute ba 10 minute e milaben.....na buija hudai etto lafay ken manush,negative
Bal jano,negative
"Bhai, er chaiteo easy way ache but apni janen na.",negative
ato deri,negative
Vai 5 minutes haha my highest time is 56 s,negative
Amar sada milse kintu nicher line milenai,neutral
are robis qube hoy na ata rubis qube,negative
1.5/2minite melate pari,positive
Age valo kre ktha bola sekh sala abal,negative
2 minutes a shiba ta hole amar kase aso,positive
Ekta dik melate sobai pare....ota ki emn khas.... Faltu time weast...,negative
Val korse 14 min e o ses hoise na..5 min lekhse,negative
Vhai 1st layer ato kothin kre dekhaicen j 14 min lagse.Etar aro easy way ase.,negative
Bokka cuda Sala 5 minute er jagai 14 minute loisos ..ar matro akta colour,negative
Chagol...,negative
Ei 14 min video dekhe amr j mb shesh hoise oitar dai vhar k nibe,negative
amar just 30 second lage,positive
Hahaha.....er theke o easy kore pari....,negative
vai bohut koste miliyesi ek side,negative
Pagol,negative
Purota milanor video taratari chai,positive
5 minit amar tho matro 1:20 lage,negative
Apner uccaron carp,negative
eirokom abalmarka video na bananoi valo....14:17 minute dhore apni dekhalen kivabe 5 minute a milate hoy....tao abar incomplete....lol...,negative
Ami 30sec a milai,negative
phaltu,negative
Amake sikan,positive
Apnar English thik koren,negative
"Na, eder kotha sunbenna. Amar eto diner chesta aj shofol holo.",positive
Madar cud tui paris na onek ki silhabu tui amar kas theke sikhe jas ki vabe milai,negative
1 site milate 15 second lage,positive
Bah 5 minute e milate 14 minute hoye gelo..ami to 1 min 30 sec e milate pari,negative
khankir polaaaa tor baaper boyosh er lok k tmi tmi kore kotha chudao khankimagir polaa chut marani,negative
Misti colour ki vai pink colour othoba golapi bollei hcche,negative
amr average 42sec..I am very slow,positive
"Age nije valo kore shikhen, tar por tutorial banayen... amar 1.15mint lage..",negative
Ami jani onek sohoj,positive
jekono ta milano jabe naki vai? abal. er thekeo valo onek tutorial ace. https://youtu.be/h35TELiUii8,negative
Vai 5 minutes is too late my highest time is 1:30 s,negative
Tor ei video te dike prblm koi?,negative
 Halai 14 minute doira ak side milaise.,negative
Sala lol gera tor thaka ami valo pare,negative
World record hasche 4.74 second,neutral
very bad video khali khotha obiroto,negative
Dfa ho,negative
Varme jao,negative
Are vai tomra ato kharab kharab commment kortoso kno bechara pare na amne aktu style dekhasse arki j ami melate pare tumra shekha niao are gadha tumi to blue colour ato bolte parona amra tomake shikhate parbo tumi parbe na pink colour k bole misti colour kisu parena amon ki colout ar nam bolte pare na,negative
Jei vabe bollen purota 5minite miliye dekhben lol,negative
Dur bal suda,negative
Faltu,negative
"Download er gusti kilai ,,3 minute e Ami pura Miley e dibo......",negative
Somsa,negative
Faltu,negative
chudir bhai,negative
apnio bodhay notun shikhechen....uccharan thik korun ota bulu na its called blue.. misti colour na pink colour,negative
ama matro 2 minit lage pura ta milate...hala abal,negative
Chu**a,negative
Vaii apni too core korsen videor modde,negative
Soooooooooooo boring,negative
Pura video ta apnar angthe are goori dakhai san,negative
Valo video,positive
T,neutral
time waste,negative
ar shob valo nakorleo voice cangeing valo koresish be,negative
Onek time nosto,negative
Sala otistic amr to mone hoe tui to rubik's cube e solve korte paros na!!,negative
Ami 2 minute ta milal che,positive
Bakur video,negative
Hala madarcod,negative
Hala bolod,negative
A bokachoda or janna ke ami dhon barkor bosa thakbo bara randi puro salf korta ke sogo,negative
Bukachudar bal ata to amio jani sampurnota kore dekha,negative
1 mnt e pare.but 10 second e kivabe parbo??seta parle dekhan..,positive
Ami 1minite milete pari,positive
bhai aeda melate 5 min laga oo nah...2/3 min ae hoa jai,negative
Madarchod .... Je ghas khay se o pare eita... Er theke valo kichu thakle dekha... Cube khaya ganja milas bainchod...,negative
Faltooo,negative
Amar 1.40minute time lage,positive
Ami readymade solve korei debooooo,positive
Bokachoda,negative
Amar 1.15 s lage,positive
Betichod. MA chudao,negative
Porai falto.....,negative
Chudmarani,negative
"Khankir pola,etokkhon jabot videor samne boshaiya,ekhon koitasos porer video te bujhabi? Kutta kukur,borishaillar baccha",negative
Puro bokachoda banalo bhai,negative
Etna Tim logadea sal khudko atsa sy nyhi atahy keya,negative
Gandu,negative
"ha ha ha,apni nijei too miah paren na",negative
Aita kichu hoilo,negative
Gandu ek miniter kaj 14 minite korche.,negative
Bekar,negative
nijei to paren nai milate. faul ekta video ..,negative
Ota misti colour na ota golapi ba pink colour,negative
ami highest 1 mnt 15 scnd e milaisi....,positive
Next step er vedio er link din plz,positive
Bokachoda SES korte prli Na?? Somoy nosto korlo,negative
Bro tuna to 5 minute ka bolke 14mimute 17 second le liya,negative
age nije sikhe i tar por sikhabi,negative
Sudhu bokbok video dakhe kajer kaj ki6u holo na ulte matha batha suru hoye galo,negative
Bokachoda,negative
"bal..baler vedio baniye cho tumi,, puro time nosto holo...",negative
Vai ami 2.5 to 3.00 minutes e milate pari...,positive
Bekar,negative
Amar 1 min o laghe na,positive
Majhkhane cori koira batpari jotosob .....,negative
poro borti video diban koba??,positive
Eto boro dhoka dilo 14:17 sec e,negative
5 min a milano to thik acha but bhai video tai 14.17 second ar. Tahola 5 min a milbe ki kore,negative
Vai Easy orthoi to sohoj,negative
abalchoda vedio banas,negative
Did you unliked this video?? If you didn't then go and unlike,neutral
Ami to 2 min ei milate pari,positive
Bal,negative
Faltu,negative
Stupid video বানিয়েছেন কেন ??,negative
Toi akta pagol sala,negative
Toi akta pagol sala,negative
Joto sob altu faltu video,negative
apnar vedio tai to 14 minute pagol hoisen naki,negative
Puro tar kete gechee torrr,negative
6odu,negative
"Pagol, para na. Kishu na.cheater...",negative
Video ta thakhe time nosto korlam. Faltu video.,negative
Bokachoda,negative
1minitea milabo,positive
4.34scn.. e pari ami...,positive
Balchoda,negative
abe age nije valo kore sak,negative
Juta dia baira milaia dimu tor qube salar beta.,negative
Ki korli,negative
Ami 58 second ei sompurno milate pari,positive
Tui akta abal marka..,negative
fajlamur jayga paona.,negative
Tujhey Brenolia pina chahiyeee,negative
Lok hasano video na karle e nay!,negative
apni nijei to paren na vai,negative
Vai 2 minutes a pari,positive
14minute?,negative
Vai ami parina,neutral
ei salai mone hoi pare na milate. er theke vlo mami milaim tam ar ektga video banai tam. sobaI ki amar sather sathe ekmot. taHOLE LIKE AND COMMENT,negative
Spni bach6a holemiliye dekhate parten..,negative
Fake youtuber.. Age apni mela sikhun...,negative
ole ole,negative
Ami 1.30 Second melabo,positive
Pora pori vidio banao,negative
Bal choda bhag bal,negative
Bokachoda,negative
gadha,negative
Sala porai dandabaj,negative
Bokachoda kichu Jane na,negative
Amar bara,negative
Oi ja kisu dibi complete dibi kin2.,negative
Amar ata korta 1 minite laga dada,positive
Kichui jane na,negative
Nije aga sikka asen.. Falu,negative
Bal choda bhag bal,negative
BkCD,negative
R baki duto milano video ta kotai.,negative
Kutta kutta kunhanar,negative
Ami 3 minute a miliye6i rubik cube.,positive
pagol abal,negative
Last a ja bujhaisen sob ultapalta lagse,negative
Tok code beta...faltu,negative
1 min a milabooo,positive
Faul bangla tuto,negative
Ami 1:25 second e pari,positive
Sala ki bujailu,negative
Jai shree Ram,neutral
Amar to just 50 second e miliye di,positive
Khankir pola 1side 14 min r thambel chodas full 5min tor mare chudi amr mb ferot de,negative
Are bhai ata to amio pari but sab colors ki kore milabo seta bolo tahale sathe thakbo,negative
Dut bal milay so aita,negative
Amar 3min lage eida milaite ar apni vaii 14min dhore ei akpass niaaaa bose aseb,negative
Dur lath dimu,negative
Baki tuku paros na tai milaiteo parli na sala,negative
Narekol amar kase aso,negative
5 minit leika too 14 minit lagilen,negative
kotha chilo 5 minute-e hobe.ekhon to dekhi 14 minute-eo hoiny.,negative
5 minutes a milata hola 14 minutes video dakhta hoibo,negative
Bocacoda baler video,negative
Balchuda 14 munite ar video ar bolchis 5 munite a finish,negative
Mora,negative
Bokachoda,negative
Mc,negative
Bal parbi Toi milaile Bangladasi sala,negative
Faltu,negative
Bokachoda age valo vabe kotha bolte sak,negative
amr highest lage 1:30-2 min,negative
Tui ekta abal r tor subscriber gula aro boro abal...1 pass to ajke je jonmo hoise seo milaite parbo.,negative
"Sala, bokchod.. Tor video dekhe just mb nosto holo... Ar a jeta sikhaili ota Ami nijei partam cube kenar Porer din thekei",negative
Madarchud,negative
Bulu kalar.....,negative
Bokacoda,negative
Bollen 5m e banano sikhaben...apnari to laglo 14m...how funny.,negative
sala madar chot kuttar bacca koto kosto koyra 14 minit bosa bosa daklam tui bal paros sala,negative
Dhur wara,negative
altu paltu video diye somoy nosto,negative
Faltu! Etotuko agey pari,negative
vai purata milaite to 1 min 30 sec time lage... ata ki oilo?,negative
Amar to 3miniter kom lage,positive
fatt sala hijro,negative
Mujhe to 3 minitus main ho jata hain,positive
Bokachoda .akta leyar onekei melate pare .dom thakle baki gulo miliye dekha. Sala amader gandu peye6e,negative
"Sobai amon cmt keno korchen, jara ata first bujche tader jonno to somoy niyei bujate hobe.ami r apni pari bole biroktto lagche videota dekhe but jara pare na tader jonno tik ache",positive
"Pagla choda re tor video dekhai vul ,,,.ei qub ta puro milaty amar 6 minit somay lagy. bugcho,.......!",negative
Ami ai videor agei milate pari,negative
Cool,positive
Ar jodi bhulbhal video banaisos tarpor dekhis,negative
said 5 but now 14 thiaf,negative
vai ami sob milaite pari,positive
Hasi laglo vid dekhe,negative
1 min30 sec a milabo. 5 min lagbe nah,negative
Buskir pola baal milas,negative
khankir chala garachoda,negative
14 minut ar video.... 5 minut a ki Kore solve kora sombob,negative
"bal paren na tai bolen,,baler video r banaiyen na",negative
Lol.. amr prothom bar milaitei 3min 47 sec lagsilo. Ar akhon 7 mash por 15 second er moddhe milai...,positive
sala mother tost,negative
Balar aga tui sak tar por sakha bi,negative
Video te likhe rakhcen 5minute e milano.ar video banaicen 14minute er falto.,negative
Bakwas,negative
sala age mar air dud khaia ai maghi kutthar baccha,negative
Nazar mila to Baba.,negative
tor video 14 15 minit R toi bolish 5 minit boya,negative
Khanker chala,negative
Download land karinge dracat online nahi dekhe sakte hai kya be ek dm ladr chat hai kya tu,negative
Abal sala,negative
Kub halp ful video dada lokar khota suno na tume chaleia jao,negative
Dada frist lair ar corner malanor kono sutro nai,negative
Kuttar bacha tui milate parlina ken,negative
Bal o to mamuli insan tui paris na,negative
1st April video ta dila Mona hoy kub valo hoto sobay k April full korta parten,negative
salir chaoyal puta vibeo koi re,negative
Bc,negative
Nejai Paris na onno der ki sikhabi,negative
faltu apni bolechen 5 min e solve korben but time legeche 14min legche faltu just waste time,negative
1ta side Dubai milate pare,negative
Bokachuda. Tui ay amr kache ami 6 ta side e 3 minutes e miliye dischi,negative
tor make chudi,negative
By ami to 3 minute au mily fura rubex . R afna tura first korba tnk..,negative
Ha ha ha,negative
Suyar baccha age nije sek tarpor sikate asis,negative
Maderchot tor beshi beshi golfo,negative
Bokacodaa,negative
"Aai rokom faltu video 15minute dekar por asha korinai, dosto Goru kotakar.",negative
A baki vdota dan,negative
3rd class video 1 pass milanor jonno tutorial 14 minute er. Noob murkho,negative
Vi ami 3 minit a pari,positive
Amar khub hashe pasce ki ekta faltu ses pojonto r parlo nah sha abar vdo banai chagol,negative
Hehehehehe,negative
Faltu Ami ata 1 minutes er modday melata parbo Mr.,negative
Magir put,negative
tumi paro na abar amare bolo,negative
nice but anek trap,negative
faltu sob,negative
"Duru beda, faul",negative
kutta tui,negative
Ami 3 min ei pari,positive
Bal basi bokcha.,negative
Madarchod,negative
lol...faltu tutorial...,negative
Toro abal,negative
purota na dhakia vat boka,negative
Brw ami 1mnt 45 second a pariii,positive
Tui amr khas theke shike ja ami 1.29 s te milate pari....tr shikano thik nai,negative
Vai ami to 50 second ar age e milate pari...,negative
Bokachoda kotha kom bole video ta stert kor...,negative
Puro ta to kau pare na;upneo parents ne,negative
Madar chod sob pit milate paris na ar sikhaite aiso,negative
Sala faltooo,negative
Khankir chele Baki ta ki to maa bolbe,negative
Nije pare na aice onnoder shikhaite.age nije shikun pore aisen..faltu vedio..time nosto ar mb nosto..bl,negative
"Vul val kotha bolen kno vaiara??? world ar sob cube ai system a milano jay naki? ai system a only (3x3) size ar cube milano jay. apnara online a akta video sartecen jeta sara world ar manus dekbe, so jai bolben vebe chinte sure hoa bolben karon fb, youtube, etc te manus ja deke ja sone tai bissas kore. So, kono information deyar age valo kore jachai bachai kore niben & most important thing video ta release korar age valo kore dekben kono vul ace kina tar por diben. amar apnader opoman korar kono udesso nai, ami just apnar vul ta dekay dissi jate apnara vobissote aro valo korte paren, r jate manus sotik information pay that's all..... tao amar jodi kothay kharap lage taile sorry.........",negative
Ata to aame 1 meneta malata pare,positive
Bokachoda,negative
Vai Apnar ki Ar kon kaj nai faltu,negative
Vua,negative
Video er name sala amar dimag kheye nili,negative
Porer din r ekta video dekhe 14 minit er r ekta video dis ek lash miliye,negative
Pagla choda,negative
2 minute a complete milabo bhai...,positive
Chudir bhai,negative
ami 1 min corbo,negative
14min 17sec a purota milano dekha uchit chilo........ Eirokom half kore chara thik hoyni....... Just disgusting !!! !! !,negative
Highest 1.15 min lagbe,positive
Amar to 2minit lage milate sala,positive
Aamar bal pora ta mila age,negative
Bai ami apnara sobra koiram jara coment korsoin Je a video korse He to apnare hekai bar lagi ot somoi nesa anah he seconde kroto parlone,negative
Nc boy osm,negative
Shala purata milaite 1:34 minits lager... Ero kom lage maje maje.. Sesrami shuru korsot youtube??,negative
Amar only 10 second page,negative
Ki sob bal chal bolcho Age nije valo kore shikho tarpor video banao,negative
aim 3 miniute a melate pari.,positive
Sala tor kutta vaggo,negative
Faltu video,negative
Ekta pass 80% people melate pare.,negative
Baler porer part dhalbo.tomar jono ki Rubiks cube hate nia bose thakbo,negative
Ai salar jat tui kichu parish na to korish kano. Ja korbi puro ta korbi na hole khub birokto lagea,negative
amer 2 :10 lage,positive
Wow osm,positive
Kanki chele,negative
Doyakora amon fac video korban na,negative
1:56 sec a milata pari,positive
Ami to andaje 2 pash milai,negative
Bhai amar 47 sec lage,negative
Paltu video,negative
Sorry bro...ami to 5 min e pari na.....ami 30 sec e miliye di,negative
Next video ta upload koro,positive
Tumi toe nigeo kisu paro na.....,negative
R a vai Ami eta 1 minutes e melai...5 minutes dorkar naai,negative
amra pari,positive
Bal ar solution ....... Laura choda .........,negative
fartu video,negative
grb pura ta kno mile nai,negative
Balar Video,negative
Ata ki ami bujt parlam na,negative
40-50 sec. A solve korta pari....,positive
30 sce lagy milaty r saykhany 15 min khai co Ar thky cha bana no sak kajy lagby,negative
25 sec 3×3×3 rubik cube miliye dite parbo....,positive
chutiya ai video ta,negative
Bal puro ta mela,negative
Eta mishti clr napink clr,negative
wtf....14 min a ek side,negative
Falto video asob video ar banaban na,negative
All colour milabo matro 2min e,positive
A BAL nije pare na abar amader sikhabe,negative
kaka... Awesome hoice,positive
